song identifier, likelihood_art, likelihood_pop, likelihood_tradition, likely_type, was_art, was_pop, was_tradition, was_type
cache/2015.Breaking Benjamin.Dark Before Dawn.Defeated.wav,0.049592275172472,0.9189022183418274,0.03150549530982971,1,1,0,0,1
cache/2005.Coldplay.X&Y.Square One.wav,0.04434065520763397,0.9137772917747498,0.04188207909464836,1,1,0,0,1
cache/2015.Logan Mays.I Still Remember.Fade.wav,0.14267024397850037,0.8304703831672668,0.026859354227781296,1,1,0,0,2
cache/2015.Cold War Kids.Five Quick Cuts - EP.Amazing.wav,0.11789923906326294,0.7877427339553833,0.09435804188251495,1,1,0,0,1
cache/2014.Damien Rice.My Favourite Faded Fantasy.I Don't Want To Change You.wav,0.08189724385738373,0.867363452911377,0.050739314407110214,1,1,0,0,1
cache/1986.The Smiths.The Queen Is Dead.There Is A Light That Never Goes Out.wav,0.04877248406410217,0.9001189470291138,0.051108554005622864,1,1,0,0,1
cache/2014.La Roux.Trouble in Paradise.Uptight Downtown.wav,0.30472078919410706,0.48927682638168335,0.20600241422653198,1,1,0,0,1
cache/2015.Derrival.Departure & Arrival.The Knife.wav,0.02048521675169468,0.9545943140983582,0.024920444935560226,1,1,0,0,1
cache/2003.Madonna.unknown.Hollywood [Radio Edit].wav,0.2613881528377533,0.6132173538208008,0.12539446353912354,1,1,0,0,1
cache/2001.Death Cab for Cutie.The Photo Album.Styrofoam Plates.wav,0.042669422924518585,0.9125944375991821,0.04473615437746048,1,1,0,0,1
cache/2016.2CELLOS(SULIC & HAUSER).Celloverse (Japan Version).I Will Wait.wav,0.14946284890174866,0.6798045039176941,0.17073267698287964,1,1,0,0,0
cache/2001.Death Cab for Cutie.The Photo Album.We Laugh Indoors.wav,0.22332657873630524,0.6762159466743469,0.10045745223760605,1,1,0,0,1
cache/2016.M83.Junk.Road Blaster.wav,0.15683265030384064,0.7671512961387634,0.07601602375507355,1,1,0,0,1
cache/2003.Snow Patrol.Final Straw.Whatever`s Left.wav,0.17194999754428864,0.7127202749252319,0.11532973498106003,1,1,0,0,1
cache/2014.This Will Destroy You.Another Language.The Puritan.wav,0.12532438337802887,0.720690131187439,0.15398548543453217,1,1,0,0,1
cache/2012.The Staves.Dead & Born & Grown.Winter Trees.wav,0.06690381467342377,0.8924626708030701,0.04063350707292557,1,1,0,0,2
cache/2016.Blue October.Home.Heart Go Bang (Night Mix Prod. by The Egg).wav,0.07962542772293091,0.8404228687286377,0.079951710999012,1,1,0,0,1
cache/2006.The Kooks.Inside in Inside Out.Seaside.wav,0.12590356171131134,0.777799129486084,0.09629729390144348,1,1,0,0,1
cache/2015.Imagine Dragons.Smoke + Mirrors (Deluxe Edition).Shots.wav,0.02487771026790142,0.951532244682312,0.023590030148625374,1,1,0,0,1
cache/2015.Amber Run.5AM (Deluxe) WEB.Noah.wav,0.3838903605937958,0.41480159759521484,0.201308012008667,1,1,0,0,1
cache/2016.Murray Gold.Doctor Who.I Am The Doctor (Extended).wav,0.14251065254211426,0.7685356140136719,0.08895371854305267,1,1,0,0,0
cache/2015.The Barden Bellas.Pitch Perfect 2.Convention Performance.wav,0.09085596352815628,0.7342633008956909,0.174880713224411,1,1,0,0,0
cache/2015.Pentatonix.PTX.Hey Momma  Hit the Road Jack.wav,0.1302463859319687,0.7859489917755127,0.08380463719367981,1,1,0,0,1
cache/2007.Enrique Iglesias.Insomniac.Miss You.wav,0.07632800936698914,0.8793080449104309,0.04436396807432175,1,1,0,0,2
cache/2014.Bastille.Oblivion.Oblivion.wav,0.10398668795824051,0.7048424482345581,0.1911708563566208,1,1,0,0,1
cache/2001.Bond.Born.Victory.wav,0.2224743366241455,0.6663194894790649,0.11120615154504776,1,1,0,0,1
cache/2014.CHVRCHES.Under the Tide.Strong Hand.wav,0.02310755103826523,0.9561974406242371,0.020695002749562263,1,1,0,0,1
cache/2002.Coldplay.A Rush of Blood to the Head.Daylight.wav,0.10332474857568741,0.842019259929657,0.05465599149465561,1,1,0,0,1
cache/2009.Super Mash Bros..All About The Scrilions.Kisses & Thugs.wav,0.1303117424249649,0.7870541214942932,0.08263412863016129,1,1,0,0,1
cache/2016.Wolf Colony.NOON  165.Forgiven - Millesim Remix.wav,0.058960095047950745,0.8616220355033875,0.0794178918004036,1,1,0,0,1
cache/2014.The Neighbourhood.#000000 & #Ffffff.TRL.wav,0.023576676845550537,0.9363753199577332,0.040047988295555115,1,1,0,0,1
cache/1996.The Verve Pipe.Villains.Real.wav,0.214512899518013,0.7330979704856873,0.052389126271009445,1,1,0,0,1
cache/2016.Woodkid.Desierto (Original Motion Picture Score).The Ridge.wav,0.06499169766902924,0.9117028117179871,0.023305486887693405,1,1,0,0,0
cache/2014.This Will Destroy You.Another Language.Dustism.wav,0.07455666363239288,0.8703004121780396,0.05514293909072876,1,1,0,0,1
cache/2016.Two Another.NOON  189.Shouldn't Have Done That.wav,0.06033140793442726,0.8782597184181213,0.06140884757041931,1,1,0,0,1
cache/2002.Linkin Park.Reanimation.PPr:Kut.wav,0.12785767018795013,0.7273265719413757,0.14481575787067413,1,1,0,0,1
cache/2015.Three Days Grace.Human.Tell Me Why.wav,0.04488639160990715,0.8779889345169067,0.0771246999502182,1,1,0,0,1
cache/2015.Pentatonix.PTX.Say Something.wav,0.06024207919836044,0.8348249197006226,0.10493297874927521,1,1,0,0,1
cache/2015.MOGWAI.Central Belters.Take Me Somewhere Nice.wav,0.11085418611764908,0.7733914852142334,0.11575433611869812,1,1,0,0,1
cache/2015.Howie Day.Lanterns.Torches.wav,0.07124372571706772,0.9064096212387085,0.02234666235744953,1,1,0,0,2
cache/1994.Bon Jovi.Cross Road.Wanted Dead or Alive.wav,0.07461873441934586,0.8677310943603516,0.05765016749501228,1,1,0,0,1
cache/2015.The Lighthouse and the Whaler.Brothers Sampler.In Motion.wav,0.02210315875709057,0.9599300026893616,0.017966821789741516,1,1,0,0,1
cache/2016.P!nk.Funhouse.Funhouse (Explicit).wav,0.06387190520763397,0.7461958527565002,0.18993225693702698,1,1,0,0,1
cache/2007.Binärpilot.Robot Wars.Project Wildfire.wav,0.13706940412521362,0.7430210709571838,0.11990951001644135,1,1,0,0,1
cache/2010.Daft Punk.Tron: Legacy (Amazon MP3 Exclusive Version).Rectifier.wav,0.15406294167041779,0.7664094567298889,0.0795275866985321,1,1,0,0,0
cache/2004.Carbon Leaf.Indian Summer.Grey Sky Eyes.wav,0.06812617182731628,0.8194700479507446,0.1124037653207779,1,1,0,0,1
cache/2014.MONO.The Last Dawn.The Land Between Tides  Glory.wav,0.05330812931060791,0.9143457412719727,0.03234614431858063,1,1,0,0,1
cache/1989.Jimmy Buffett.Off to See the Lizard.The Pascagoula Run.wav,0.0678018257021904,0.8949231505393982,0.0372750498354435,1,1,0,0,1
cache/2015.Mendum.unknown.Elysium.wav,0.05416111648082733,0.9024553298950195,0.04338357597589493,1,1,0,0,1
cache/2011.30 Seconds To Mars.Thirty Seconds To Mars Unplugged.Night Of The Hunter (Unplugged).wav,0.11741910129785538,0.7638126611709595,0.11876823008060455,1,1,0,0,1
cache/2010.Binärpilot.Nordland.Penguin (Rachael's Theme).wav,0.12368771433830261,0.7400200366973877,0.1362922638654709,1,1,0,0,1
cache/2014.This Will Destroy You.Another Language.Serpent Mound.wav,0.08720511198043823,0.86585533618927,0.04693954437971115,1,1,0,0,1
cache/2014.Palace.Lost In The Night (EP).Ocean Deep.wav,0.09278450161218643,0.8110651969909668,0.09615030884742737,1,1,0,0,1
cache/2016.Westerman.NOON  187.Jericho.wav,0.030941279605031013,0.9234563708305359,0.045602358877658844,1,1,0,0,0
cache/1999.Coldplay.The Blue Room EP.Bigger Stronger.wav,0.145094096660614,0.7924719452857971,0.06243394315242767,1,1,0,0,1
cache/2016.Mako.Smoke Filled Room - Single.Smoke Filled Room (Acoustic).wav,0.0393085815012455,0.8608101010322571,0.09988133609294891,1,1,0,0,1
cache/2004.Carbon Leaf.Indian Summer.Changeless.wav,0.11951328814029694,0.823347270488739,0.05713943392038345,1,1,0,0,1
cache/2014.CHVRCHES.The Hunger Games: Mockingjay, Pt. 1 (Original Motion Picture Soundtrack).Dead Air.wav,0.20822642743587494,0.600971519947052,0.19080203771591187,1,1,0,0,0
cache/2000.Death Cab for Cutie.We Have The Facts And We're Voting Yes.The Employment Pages.wav,0.10691926628351212,0.7959463596343994,0.09713435173034668,1,1,0,0,1
cache/2002.Switchfoot.A Walk to Remember.Dare You to Move.wav,0.09238921105861664,0.8815203309059143,0.026090458035469055,1,1,0,0,0
cache/2015.Breaking Benjamin.Dark Before Dawn.Breaking the Silence.wav,0.030253157019615173,0.9086275100708008,0.06111935153603554,1,1,0,0,1
cache/2014.Casa Murilo.Ignition.Drive.wav,0.10868757963180542,0.8434967398643494,0.047815706580877304,1,1,0,0,1
cache/2015.Imagine Dragons.Insurgent (Original Motion Picture Soundtrack).Warriors.wav,0.09662426263093948,0.7898163199424744,0.11355943977832794,1,1,0,0,0
cache/2015.Mark Mothersbaugh.Pitch Perfect 2.Pitch Perfect 2 End Credit Medley.wav,0.1525343358516693,0.7987363338470459,0.048729319125413895,1,1,0,0,0
cache/2015.Howie Day.Lanterns.Medicine Ball.wav,0.09109409898519516,0.8308128118515015,0.07809308916330338,1,1,0,0,2
cache/2014.The Who.Who's Next (Deluxe Edition).Love Ain't for Keeping.wav,0.2826145887374878,0.6578308343887329,0.05955459550023079,1,1,0,0,1
cache/2009.Breaking Benjamin.Dear Agony.Dear Agony.wav,0.07227160036563873,0.8665758967399597,0.06115252152085304,1,1,0,0,1
cache/2014.The Life And Times.Lost Bees.Passion Pit.wav,0.0776979923248291,0.9027605056762695,0.019541485235095024,1,1,0,0,1
cache/2015.Pentatonix.PTX.See Through.wav,0.07470282912254333,0.851722240447998,0.07357490807771683,1,1,0,0,1
cache/2005.Death Cab For Cutie.Marching Bands Of Manhattan.Marching Bands Of Manhattan.wav,0.13484230637550354,0.8147466778755188,0.050411008298397064,1,1,0,0,1
cache/2015.Logan Mays.I Still Remember.Outro.wav,0.0692165419459343,0.8312438130378723,0.0995396226644516,1,1,0,0,2
cache/2009.Super Mash Bros..All About The Scrilions.From Honor Roll To Out Of Control.wav,0.023318355903029442,0.9543984532356262,0.022283164784312248,1,1,0,0,1
cache/1994.The London Symphony Orchestra.The Performs Sting.Why Should I Cry for You?.wav,0.15691691637039185,0.7696713209152222,0.0734117403626442,1,1,0,0,1
cache/2016.Down Time.NOON  152.Go.wav,0.14894916117191315,0.8060962557792664,0.044954564422369,1,1,0,0,1
cache/2015.Breaking Benjamin.Dark Before Dawn.Never Again.wav,0.16285397112369537,0.8039312958717346,0.033214714378118515,1,1,0,0,1
cache/1998.Trans-Siberian Orchestra.The Christmas Attic.The Three Kings and I (What Really Happened).wav,0.022455956786870956,0.9480782151222229,0.029465850442647934,1,1,0,0,2
cache/2014.Bastille.Vs. (Other People's Heartache,Pt. III).The Driver (Crossfaded Version).wav,0.12988635897636414,0.8097214102745056,0.060392219573259354,1,1,0,0,1
cache/2015.Green River Ordinance.Chasing Down The Wind.Ain't Afraid Of Dying.wav,0.08139708638191223,0.8386673927307129,0.07993552833795547,1,1,0,0,2
cache/2013.Kodaline.In A Perfect World.Way Back When.wav,0.036641087383031845,0.9158198237419128,0.0475391149520874,1,1,0,0,1
cache/2014.Engineers.Always Returning.Smiling Back.wav,0.11212366074323654,0.7919209003448486,0.09595546126365662,1,1,0,0,1
cache/2015.Will Young.85% Proof (Deluxe Edition).Like a River.wav,0.05782084912061691,0.8421208262443542,0.10005833953619003,1,1,0,0,1
cache/2002.Uncle Kracker.No Stranger To Shame.Drift Away.wav,0.07313073426485062,0.8788542151451111,0.04801502078771591,1,1,0,0,1
cache/2016.unknown.2013 OMEA.Sing Unto God - Chorale.wav,0.12821198999881744,0.8118392825126648,0.05994873866438866,1,1,0,0,0
cache/2016.ParagonX9.Newgrounds Audio Portal.Chaoz Fantasy.wav,0.10774531215429306,0.8092542290687561,0.08300044387578964,1,1,0,0,1
cache/2010.Tyler Stenson.Bittersweet Parade.Great Man's Funeral.wav,0.17216747999191284,0.7103776931762695,0.11745480448007584,1,1,0,0,2
cache/2015.Great States.Great States.West Egg.wav,0.03711194545030594,0.9358682036399841,0.02701987698674202,1,1,0,0,1
cache/2016.YATES.NOON  181.MERCURY.wav,0.13453754782676697,0.7392725944519043,0.12618984282016754,1,1,0,0,1
cache/2005.Death Cab For Cutie.Plans.Soul Meets Body.wav,0.06302792578935623,0.7973055839538574,0.13966648280620575,1,1,0,0,1
cache/2015.Danny Elfman.Avengers: Age of Ultron.Ultron-Twins.wav,0.17980563640594482,0.6377127170562744,0.18248164653778076,1,1,0,0,0
cache/2015.Wild Child.Past & Present.Bullets.wav,0.15196192264556885,0.8107730150222778,0.03726506605744362,1,1,0,0,1
cache/2015.Will Young.85% Proof (Deluxe Edition).Dare.wav,0.037682320922613144,0.9204285740852356,0.041889119893312454,1,1,0,0,1
cache/2007.Enrique Iglesias.Insomniac.Tired Of Being Sorry.wav,0.11054261028766632,0.8149226307868958,0.07453477382659912,1,1,0,0,2
cache/2014.Coldplay.Ghost Stories.All Your Friends.wav,0.04583584517240524,0.7792591452598572,0.1749049872159958,1,1,0,0,1
cache/2002.Frou Frou.Details.Psychobabble.wav,0.053834669291973114,0.919158399105072,0.027006911113858223,1,1,0,0,1
cache/2011.Tualatin Crimsonnaires.Tualatin Fall Concert 2011.Prayer of the Children.wav,0.13575389981269836,0.7460553646087646,0.11819076538085938,1,1,0,0,0
cache/2014.MONO.The Last Dawn.Cyclone.wav,0.21031051874160767,0.7409435510635376,0.04874594882130623,1,1,0,0,1
cache/2015.Pentatonix.That's Christmas to Me: Deluxe Tracks - EP.Joy to the World.wav,0.1591109335422516,0.7800116539001465,0.06087739020586014,1,1,0,0,2
cache/2015.Dawn And Hawkes.Golden Heart EP + Yours and Mine Preview.A Catch.wav,0.0796525850892067,0.8874108195304871,0.03293657302856445,1,1,0,0,2
cache/2014.La Roux.Trouble in Paradise.Let Me Down Gently.wav,0.03524702414870262,0.8638580441474915,0.10089492052793503,1,1,0,0,1
cache/2014.We Were Promised Jetpacks.Unravelling.Night Terror.wav,0.06205235421657562,0.8915646076202393,0.04638301208615303,1,1,0,0,1
cache/2014.Joseph Haydn.MUSC233 Exam 2.String Quartet in E-flat Major, Op. 33, No. 2 (The Joke), Hob. III:38: Fourth movement, Finale: Presto.wav,0.10457930713891983,0.8201913237571716,0.07522933930158615,1,1,0,0,0
cache/2013.Lana Del Rey.Born to Die.Young And Beautiful.wav,0.1598197966814041,0.7469696402549744,0.09321054816246033,1,1,0,0,1
cache/2016.Miike Snow.iii.Longshot (7 Nights).wav,0.0728888213634491,0.8682511448860168,0.058860015124082565,1,1,0,0,1
cache/2015.Dawn And Hawkes.Golden Heart EP + Yours and Mine Preview.Ten Leap Years.wav,0.09266342967748642,0.8546750545501709,0.05266154184937477,1,1,0,0,2
cache/2014.Bat for Lashes.The Hunger Games: Mockingjay, Pt. 1 (Original Motion Picture Soundtrack).Plan the Escape.wav,0.05132739618420601,0.9119563698768616,0.03671624884009361,1,1,0,0,0
cache/2016.Libera.Adoramus.Adoramus.wav,0.16337326169013977,0.756165087223053,0.08046163618564606,1,1,0,0,0
cache/1994.The London Symphony Orchestra.The Performs Sting.They Dance Alone.wav,0.10196037590503693,0.8108377456665039,0.08720187097787857,1,1,0,0,1
cache/2014.On-The-Go.Young Hearts [WEB Edition].Keep Pretending.wav,0.08840221911668777,0.8343504071235657,0.07724737375974655,1,1,0,0,1
cache/2015.Mumford & Sons.Wilder Mind (Deluxe Version).Hot Gates.wav,0.08104265481233597,0.8687506914138794,0.05020662397146225,1,1,0,0,1
cache/2014.Haerts.Giving Up.Call My Name.wav,0.026001296937465668,0.9284768104553223,0.04552190378308296,1,1,0,0,1
cache/2014.Blake Mills.Heigh Ho.Gold Coast Sinkin'.wav,0.06960894167423248,0.8756903409957886,0.05470069497823715,1,1,0,0,1
cache/2009.Skillet.Awake (Deluxe).Sometimes.wav,0.14557011425495148,0.672985315322876,0.18144460022449493,1,1,0,0,1
cache/2016.Wolfmother.Grey's Intro to Music Mixtape (Made With Love) [Vol.1].Where Eagles Have Been.wav,0.10176154971122742,0.8620755672454834,0.03616289049386978,1,1,0,0,1
cache/2014.Coldplay.Ghost Stories Live 2014.Midnight (Live At the Royal Albert Hall, London).wav,0.0653560534119606,0.8269635438919067,0.10768040269613266,1,1,0,0,1
cache/2016.Tame Impala.Lonerism.Elephant.wav,0.2075553834438324,0.647651195526123,0.14479340612888336,1,1,0,0,1
cache/2014.Have Mercy.A Place Of Our Own.Howl.wav,0.07989230006933212,0.8118920922279358,0.10821560025215149,1,1,0,0,1
cache/2015.Howie Day.Lanterns.Life-Sized.wav,0.07617658376693726,0.9037876129150391,0.020035792142152786,1,1,0,0,2
cache/2016.FLAUSEN feat. Ben Cocks.unknown.Fly Away For A Summer (Achtabahn Mix).wav,0.023108672350645065,0.9366862177848816,0.04020513594150543,1,1,0,0,1
cache/2014.Damien Rice.My Favourite Faded Fantasy.The Greatest Bastard.wav,0.07158977538347244,0.9058668613433838,0.022543389350175858,1,1,0,0,1
cache/2000.Coldplay.Acoustic.Careful Where You Stand.wav,0.1825542449951172,0.6300459504127502,0.18739978969097137,1,1,0,0,1
cache/2003.Coldplay.Live 2003.Moses.wav,0.10970688611268997,0.7550803422927856,0.1352127492427826,1,1,0,0,1
cache/2015.IAMX.Metanoia.Insomnia.wav,0.035103462636470795,0.9007329344749451,0.06416363269090652,1,1,0,0,1
cache/2014.James Newton Howard.The Hunger Games - Mockingjay Pt. 1 (Original Motin Picture Score).Please Welcome Peeta.wav,0.029893429949879646,0.9354617595672607,0.03464481234550476,1,1,0,0,0
cache/2016.Aperture Science Psychoacoustics Laboratory.Portal 2: Songs to Test By - Volume 3.Your Precious Moon.wav,0.059543363749980927,0.8942359685897827,0.04622068256139755,1,1,0,0,0
cache/2014.Beware of Safety.Lotusville.Stare Down Orion.wav,0.14119285345077515,0.7741028666496277,0.08470427244901657,1,1,0,0,1
cache/2014.Engineers.Always Returning.Searched for Answers.wav,0.03733150288462639,0.8714085221290588,0.09125998616218567,1,1,0,0,1
cache/2014.Milky Chance.Sadnecessary.Fairytale.wav,0.10858972370624542,0.747163712978363,0.14424654841423035,1,1,0,0,1
cache/2015.Lowland Hum.Native Air.War Is Over.wav,0.08262298256158829,0.8367883563041687,0.08058866858482361,1,1,0,0,2
cache/2016.The Dunwells.Light Up The Sky.Communicate.wav,0.022492609918117523,0.944700300693512,0.03280708193778992,1,1,0,0,1
cache/2015.Fall Out Boy.American BeautyAmerican Psycho.Immortals.wav,0.09246053546667099,0.8027042150497437,0.10483527928590775,1,1,0,0,1
cache/2014.Blake Mills.Heigh Ho.Before It Fell.wav,0.09239984303712845,0.8616593480110168,0.0459408313035965,1,1,0,0,1
cache/2009.Super Mash Bros..All About The Scrilions.Still Bleeding.wav,0.21141259372234344,0.6751965284347534,0.11339088529348373,1,1,0,0,1
cache/2014.Damien Rice.My Favourite Faded Fantasy.It Takes A Lot To Know A Man.wav,0.07861899584531784,0.8938643336296082,0.027516702190041542,1,1,0,0,1
cache/2015.Vitamin String Quartet.The Geek Wedding Collection.Portal - Still Alive.wav,0.14466625452041626,0.8027785420417786,0.05255519971251488,1,1,0,0,1
cache/2014.OK Go.Hungry Ghosts.The Writings On The Wall.wav,0.06902408599853516,0.860917866230011,0.07005804032087326,1,1,0,0,1
cache/2014.CHVRCHES.Under the Tide.Gun [Alucard Session].wav,0.05296090617775917,0.8921482563018799,0.054890818893909454,1,1,0,0,1
cache/2015.Brian Tyler.Avengers: Age of Ultron.Hulkbuster.wav,0.05630617216229439,0.8687884211540222,0.0749053806066513,1,1,0,0,0
cache/2015.Mumford & Sons.Wilder Mind (Deluxe Version).Snake Eyes.wav,0.12848488986492157,0.7971710562705994,0.07434403151273727,1,1,0,0,1
cache/2004.Carbon Leaf.Indian Summer.Let Your Troubles Roll By.wav,0.09350411593914032,0.8750054240226746,0.03149043396115303,1,1,0,0,1
cache/2015.White Morning.Scores.They Shall Be Called (Part II).wav,0.04997217655181885,0.8947973251342773,0.05523049086332321,1,1,0,0,0
cache/2013.The National.Trouble Will Find Me.Sea Of Love.wav,0.12763988971710205,0.8131728172302246,0.05918731167912483,1,1,0,0,1
cache/2015.Green River Ordinance.Chasing Down The Wind.Hold Me Together (b-side).wav,0.0862341821193695,0.827868640422821,0.08589718490839005,1,1,0,0,2
cache/2003.Muse.Absolution.Endlessly.wav,0.07705991715192795,0.8871147632598877,0.035825349390506744,1,1,0,0,1
cache/2014.Bastille.Oblivion.bad_news (Instrumental).wav,0.06526069343090057,0.89781653881073,0.03692278638482094,1,1,0,0,1
cache/1997.Kenny Wayne Shepherd.Trouble Is.Blue on Black.wav,0.027851009741425514,0.9269804954528809,0.04516851156949997,1,1,0,0,1
cache/2003.Coldplay.Live 2003.God Put a Smile Upon Your Face.wav,0.054427582770586014,0.9334601163864136,0.012112298049032688,1,1,0,0,1
cache/2015.They Might Be Giants.Glean.Underwater Woman.wav,0.1766645461320877,0.6273170113563538,0.19601847231388092,1,1,0,0,1
